"phoneNumber","id","city","gender","age","prevCalls","topic","Product","totalTime","totalCalls","season"
500022558,"1650486482532","Haifa","Male","18","11","report","Internet,Cellular",3.399,94,"Summer vacation"
555544554,"1650486482698","haifa","Male","18","16","service","Internet,Cables",3.865,93,"Summer vacation"
549632541,"1650486722508","Beer sheva","Female","18","13","join","Cellular",2.806,88,"Summer vacation"
532211887,"1650486722036","Jerusalem","Male","18","20","join","Internet,Cables",4.266,87,"Summer vacation"
523322665,"1650486721560","Zihron yaakov","Male","18","13","disconnect","Internet,Cables",2.32,92,"Summer vacation"
502277495,"1650486722338","Hertzelia","Male","18","21","report","Internet,Cables",1.892,90,"Summer vacation"
549632541,"1650486995184","Beer sheva","Female","18","13","join","Cellular",1.522,84,"Summer vacation"
527455886,"1650486994850","Ariel","Male","18","16","join","Internet,Cables",1.67,85,"Summer vacation"
545698745,"1650486994672","Rishon lezion","Female","18","13","report","Internet,Cellular",2.992,83,"Summer vacation"
555566558,"1650486995010","Holon","Male","18","68","report","Internet,Cellular",3.21,82,"Summer vacation"
524477115,"1650486994496","Ramat aviv","Male","18","17","disconnect","Internet,Cellular",1.852,86,"Summer vacation"
545698745,"1650486995358","Rishon lezion","Female","18","13","report","Internet,Cellular",3.37,81,"Summer vacation"
538626154,"1650487002194","Raanana","Male","18","24","join","Internet,Cellular",1.452,80,"Normal days"
502255749,"1650487004848","Tel Aviv","Female","18","13","join","Internet,Cables",1.714,79,"Normal days"
502211864,"1650487005170","Kfar bara","Male","18","13","service","Internet,Cables,Cellular",1.916,78,"Normal days"
549922125,"1650487005004","Ofakim","Female","18","14","disconnect","Cellular,Cables",3.461,77,"Normal days"
529635875,"1650487005336","Raanana","Female","18","20","service","Internet",3.966,76,"Normal days"
523322665,"1650487005497","Zihron yaakov","Male","18","13","disconnect","Internet,Cables",4.678,75,"Normal days"
547414741,"1650487523171","Tel sheva","Male","18","14","service","Internet,Cellular",2.023,74,"Normal days"
538626154,"1650487523332","Raanana","Male","18","24","join","Internet,Cellular",2.825,73,"Normal days"
527455886,"1650487523490","Ariel","Male","18","16","join","Internet,Cables",3.182,72,"Normal days"
545789999,"1650487523832","Raanana","Male","26","14","join","Cables,Cellular",3.708,71,"Normal days"
535554447,"1650487524014","Ariel","Male","18","18","join","Cables",4.292,70,"Normal days"
529966524,"1650487524194","Naharia","Male","18","24","report","Internet,Cables,Cellular",4.788,69,"Normal days"
500022558,"1650487536876","Haifa","Male","18","11","report","Internet,Cellular",1.85,67,"Normal days"
529635875,"1650487536698","Raanana","Female","18","20","service","Internet",1.494,68,"Normal days"
529635875,"1650487537118","Raanana","Female","18","20","service","Internet",3.364,66,"Normal days"
502211864,"1650487550634","Kfar bara","Male","18","13","service","Internet,Cables,Cellular",1.352,65,"Normal days"
524477115,"1650487550802","Ramat aviv","Male","18","17","disconnect","Internet,Cellular",1.86,64,"Normal days"
524563218,"1650487649067","Ramat gan","Male","18","13","service","Cables",1.372,63,"Normal days"
535554447,"1650487649229","Ariel","Male","18","18","join","Cables",1.78,62,"Normal days"
529635875,"1650487649404","Raanana","Female","18","20","service","Internet",2.109,61,"Normal days"
529966524,"1650487920231","Naharia","Male","18","24","report","Internet,Cables,Cellular",1.737,54,"Holidays"
529966524,"1650487926316","Naharia","Male","18","24","report","Internet,Cables,Cellular",5.456,45,"Holidays"
545789999,"1650487908526","Raanana","Male","26","14","join","Cables,Cellular",6.304,59,"Normal days"
502255749,"1650487920560","Tel Aviv","Female","18","13","join","Internet,Cables",2.578,52,"Holidays"
538626154,"1650487920076","Raanana","Male","18","24","join","Internet,Cellular",3.636,51,"Holidays"
524477115,"1650487926950","Ramat aviv","Male","18","17","disconnect","Internet,Cellular",2.588,46,"Holidays"
539875412,"1650487908874","Kfar saba","Female","18","12","join","Internet",6.148,58,"Normal days"
500022558,"1650488321712","Haifa","Male","18","11","report","Internet,Cellular",3.94,42,"Holidays"
502255749,"1650488321436","Tel Aviv","Female","18","13","join","Internet,Cables",3.66,43,"Holidays"
502277495,"1650488322520","Hertzelia","Male","18","21","report","Internet,Cables",3.662,41,"Holidays"
527455886,"1650488322696","Ariel","Male","18","16","join","Internet,Cables",4.136,40,"Holidays"
545698745,"1650488322877","Rishon lezion","Female","18","13","report","Internet,Cellular",4.541,39,"Holidays"
529966524,"1650488323060","Naharia","Male","18","24","report","Internet,Cables,Cellular",4.962,38,"Holidays"
547414741,"1650488323215","Tel sheva","Male","18","14","service","Internet,Cellular",5.649,37,"Holidays"
524477115,"1650488323704","Ramat aviv","Male","18","17","disconnect","Internet,Cellular",5.786,36,"Holidays"
545789999,"1650488470518","Raanana","Male","26","14","join","Cables,Cellular",3.384,192,"Holidays"
555566558,"1650488470180","Holon","Male","18","68","report","Internet,Cellular",3.152,193,"Holidays"
547414741,"1650488470352","Tel sheva","Male","18","14","service","Internet,Cellular",1.948,194,"Holidays"
525588552,"1650488470690","Omer","Male","18","11","join","Cables",3.812,191,"Holidays"
555566558,"1650488470006","Holon","Male","18","68","report","Internet,Cellular",1.784,195,"Holidays"
502255749,"1650488470869","Tel Aviv","Female","18","13","join","Internet,Cables",4.233,190,"Holidays"
545789999,"1650488497214","Raanana","Male","26","14","join","Cables,Cellular",1.359,189,"Holidays"
555544554,"1650488497546","haifa","Male","18","16","service","Internet,Cables",1.381,188,"Holidays"
545698745,"1650488497372","Rishon lezion","Female","18","13","report","Internet,Cellular",2.556,187,"Holidays"
555566558,"1650488497740","Holon","Male","18","68","report","Internet,Cellular",2.718,186,"Holidays"
541425142,"1650488815145","Acre","Female","18","12","report","Internet,Cellular",2.562,182,"Normal days"
549632541,"1650488815304","Beer sheva","Female","18","13","join","Cellular",3.083,181,"Normal days"
545698745,"1650488820345","Rishon lezion","Female","18","13","report","Internet,Cellular",2.594,177,"Normal days"
539875412,"1650488814817","Kfar saba","Female","18","12","join","Internet",2.376,183,"Normal days"
502211864,"1650488814973","Kfar bara","Male","18","13","service","Internet,Cables,Cellular",1.528,184,"Normal days"
525588552,"1650488814625","Omer","Male","18","11","join","Cables",1.704,185,"Normal days"
524477115,"1650488819853","Ramat aviv","Male","18","17","disconnect","Internet,Cellular",1.506,180,"Normal days"
500022558,"1650488820183","Haifa","Male","18","11","report","Internet,Cellular",2.206,178,"Normal days"
524563218,"1650489071614","Ramat gan","Male","18","13","service","Cables",3.09,172,"Normal days"
502211864,"1650489076556","Kfar bara","Male","18","13","service","Internet,Cables,Cellular",1.72,169,"Normal days"
502255223,"1650489071286","Ramat hasharon","Male","18","17","disconnect","Internet,Cables",2.324,174,"Normal days"
541425142,"1650489071462","Acre","Female","18","12","report","Internet,Cellular",1.386,175,"Normal days"
502255223,"1650489071930","Ramat hasharon","Male","18","17","disconnect","Internet,Cables",3.38,171,"Normal days"
502211864,"1650489076894","Kfar bara","Male","18","13","service","Internet,Cables,Cellular",2.376,167,"Normal days"
535554447,"1650489396653","Ariel","Male","18","18","join","Cables",1.422,165,"Normal days"
549922125,"1650489396315","Ofakim","Female","18","14","disconnect","Cellular,Cables",1.574,166,"Normal days"
500022558,"1650489397001","Haifa","Male","18","11","report","Internet,Cellular",1.246,164,"Normal days"
545789999,"1650489396501","Raanana","Male","26","14","join","Cables,Cellular",2.87,162,"Normal days"
547414741,"1650489396825","Tel sheva","Male","18","14","service","Internet,Cellular",1.982,163,"Normal days"
545698745,"1650551754874","Rishon lezion","Female","18","13","report","Internet,Cellular",4.225,167,"Holidays"
525488569,"1650551731431","Raanana","Male","18","14","join","Internet",25.255,171,"Holidays"
549632541,"1650551755225","Beer sheva","Female","18","13","join","Cellular",4.964,166,"Holidays"
541425142,"1650551773829","Acre","Female","18","12","report","Internet,Cellular",9.414,165,"Holidays"
500022558,"1650551755039","Haifa","Male","18","11","report","Internet,Cellular",2.014,169,"Holidays"
545789999,"1650551754701","Raanana","Male","26","14","join","Cables,Cellular",2.154,170,"Holidays"
529966524,"1650551754544","Naharia","Male","18","24","report","Internet,Cables,Cellular",3.901,168,"Holidays"
547414741,"1650556450335","Tel sheva","Male","18","14","service","Internet,Cellular",2.942,34,"Holidays"
525588552,"1650556450490","Omer","Male","18","11","join","Cables",1.589,36,"Holidays"
529966524,"1650556450159","Naharia","Male","18","24","report","Internet,Cables,Cellular",1.572,37,"Holidays"
549922125,"1650556450823","Ofakim","Female","18","14","disconnect","Cellular,Cables",3.104,33,"Holidays"
529966524,"1650556450643","Naharia","Male","18","24","report","Internet,Cables,Cellular",1.946,35,"Holidays"
525588552,"1650577054341","Omer","Male","18","11","join","Cables",3.332,195,"Holidays"
525488569,"1650577053784","Raanana","Male","18","14","join","Internet",3.441,196,"Holidays"
529966524,"1650577055482","Naharia","Male","18","24","report","Internet,Cables,Cellular",3.269,193,"Holidays"
547414741,"1650577056031","Tel sheva","Male","18","14","service","Internet,Cellular",3.399,192,"Holidays"
525488569,"1650577054548","Raanana","Male","18","14","join","Internet",3.664,194,"Holidays"
538626154,"1650577056188","Raanana","Male","18","24","join","Internet,Cellular",3.862,191,"Holidays"
523322665,"1650577140067","Zihron yaakov","Male","18","13","disconnect","Internet,Cables",2.078,190,"Holidays"
555566558,"1650577140468","Holon","Male","18","68","report","Internet,Cellular",2.635,188,"Holidays"
541425142,"1650577140279","Acre","Female","18","12","report","Internet,Cellular",2.334,189,"Holidays"
545789999,"1650577140822","Raanana","Male","26","14","join","Cables,Cellular",3.416,186,"Holidays"
525488569,"1650577140636","Raanana","Male","18","14","join","Internet",2.955,187,"Holidays"
502255223,"1650577226372","Ramat hasharon","Male","18","17","disconnect","Internet,Cables",2.094,185,"Holidays"
532211887,"1650577226544","Jerusalem","Male","18","20","join","Internet,Cables",2.402,184,"Holidays"
502255223,"1650577226716","Ramat hasharon","Male","18","17","disconnect","Internet,Cables",2.748,183,"Holidays"
524477115,"1650577227114","Ramat aviv","Male","18","17","disconnect","Internet,Cellular",2.83,182,"Holidays"
545698745,"1650577227402","Rishon lezion","Female","18","13","report","Internet,Cellular",3.252,181,"Holidays"
529966524,"1650577407881","Naharia","Male","18","24","report","Internet,Cables,Cellular",3.071,180,"Holidays"
502211864,"1650577408072","Kfar bara","Male","18","13","service","Internet,Cables,Cellular",4.166,179,"Holidays"
535554447,"1650577408681","Ariel","Male","18","18","join","Cables",5.525,176,"Holidays"
538626154,"1650577408283","Raanana","Male","18","24","join","Internet,Cellular",4.722,178,"Holidays"
525588552,"1650577408864","Omer","Male","18","11","join","Cables",6.023,175,"Holidays"
502255749,"1650577409071","Tel Aviv","Female","18","13","join","Internet,Cables",6.472,174,"Holidays"
547414741,"1650577408481","Tel sheva","Male","18","14","service","Internet,Cellular",5.11,177,"Holidays"
549922125,"1650577563078","Ofakim","Female","18","14","disconnect","Cellular,Cables",5.487,170,"Summer vacation"
525588552,"1650577571688","Omer","Male","18","11","join","Cables",4.524,164,"Summer vacation"
500022558,"1650577571117","Haifa","Male","18","11","report","Internet,Cellular",1.757,167,"Summer vacation"
555544554,"1650577563780","haifa","Male","18","16","service","Internet,Cables",5.008,169,"Summer vacation"
545789999,"1650577562911","Raanana","Male","26","14","join","Cables,Cellular",1.787,173,"Holidays"
549922125,"1650577563259","Ofakim","Female","18","14","disconnect","Cellular,Cables",1.655,172,"Holidays"
500022558,"1650577964845","Haifa","Male","18","11","report","Internet,Cellular",3.177,162,"Summer vacation"
535554447,"1650577965440","Ariel","Male","18","18","join","Cables",3.244,160,"Summer vacation"
502211864,"1650577965591","Kfar bara","Male","18","13","service","Internet,Cables,Cellular",3.823,158,"Summer vacation"
535554447,"1650577965031","Ariel","Male","18","18","join","Cables",3.421,161,"Summer vacation"
538626154,"1650577965244","Raanana","Male","18","24","join","Internet,Cellular",4.756,157,"Summer vacation"
502255749,"1650577966036","Tel Aviv","Female","18","13","join","Internet,Cables",2.833,159,"Summer vacation"
545698745,"1650577971311","Rishon lezion","Female","18","13","report","Internet,Cellular",2.303,156,"Summer vacation"
525488569,"1650577971670","Raanana","Male","18","14","join","Internet",2.342,155,"Summer vacation"
529635875,"1650577971504","Raanana","Female","18","20","service","Internet",2.956,154,"Summer vacation"
555544554,"1650577971858","haifa","Male","18","16","service","Internet,Cables",3.042,153,"Summer vacation"
545789999,"1650577972023","Raanana","Male","26","14","join","Cables,Cellular",3.785,152,"Summer vacation"
500022558,"1650577972183","Haifa","Male","18","11","report","Internet,Cellular",4.679,151,"Summer vacation"
547414741,"1650577993818","Tel sheva","Male","18","14","service","Internet,Cellular",2.968,148,"Normal days"
525488569,"1650577994171","Raanana","Male","18","14","join","Internet",2.785,147,"Normal days"
547414741,"1650577990575","Tel sheva","Male","18","14","service","Internet,Cellular",5.841,150,"Normal days"
529966524,"1650577994510","Naharia","Male","18","24","report","Internet,Cables,Cellular",2.604,146,"Normal days"
549922125,"1650577993460","Ofakim","Female","18","14","disconnect","Cellular,Cables",3.148,149,"Normal days"
502277495,"1650577993648","Hertzelia","Male","18","21","report","Internet,Cables",4.302,145,"Normal days"
549922125,"1650577994005","Ofakim","Female","18","14","disconnect","Cellular,Cables",4.398,144,"Normal days"
539875412,"1650577994340","Kfar saba","Female","18","12","join","Internet",4.487,143,"Normal days"
502255749,"1650577994675","Tel Aviv","Female","18","13","join","Internet,Cables",4.631,142,"Normal days"
502255749,"1650577993268","Tel Aviv","Female","18","13","join","Internet,Cables",7.204,141,"Normal days"
538626154,"1650578042188","Raanana","Male","18","24","join","Internet,Cellular",1.953,140,"Normal days"
555544554,"1650578042370","haifa","Male","18","16","service","Internet,Cables",2.259,139,"Normal days"
527455886,"1650578042748","Ariel","Male","18","16","join","Internet,Cables",2.357,138,"Normal days"
502277495,"1650578042562","Hertzelia","Male","18","21","report","Internet,Cables",3.567,137,"Normal days"
539875412,"1650578145372","Kfar saba","Female","18","12","join","Internet",5.248,130,"Normal days"
524563218,"1650578145186","Ramat gan","Male","18","13","service","Cables",2.632,136,"Normal days"
549632541,"1650578145544","Beer sheva","Female","18","13","join","Cellular",2.654,135,"Normal days"
529966524,"1650578145732","Naharia","Male","18","24","report","Internet,Cables,Cellular",3.924,131,"Normal days"
523322665,"1650578145911","Zihron yaakov","Male","18","13","disconnect","Internet,Cables",2.473,134,"Normal days"
555544554,"1650578146270","haifa","Male","18","16","service","Internet,Cables",2.322,133,"Normal days"
502255749,"1650578146078","Tel Aviv","Female","18","13","join","Internet,Cables",3.134,132,"Normal days"
538626154,"1650578389530","Raanana","Male","18","24","join","Internet,Cellular",2.43,129,"Normal days"
502255223,"1650578389908","Ramat hasharon","Male","18","17","disconnect","Internet,Cables",2.26,128,"Normal days"
523322665,"1650578390064","Zihron yaakov","Male","18","13","disconnect","Internet,Cables",3.034,127,"Normal days"
545789999,"1650578389712","Raanana","Male","26","14","join","Cables,Cellular",4.068,126,"Normal days"
